id,x,y,z,grainId,colorRGB,energy
774,25,24,0,10,0 0 255,0
775,25,25,0,10,0 0 255,0
776,25,26,0,10,0 0 255,0
777,25,27,0,10,0 0 255,0
778,25,28,0,10,0 0 255,0
779,25,29,0,10,0 0 255,3
780,26,0,0,11,102 0 255,0
781,26,1,0,11,102 0 255,0
782,26,2,0,11,102 0 255,0
783,26,3,0,11,102 0 255,1
784,26,4,0,11,102 0 255,4
785,26,5,0,15,255 0 0,2
786,26,6,0,15,255 0 0,0
787,26,7,0,15,255 0 0,0
788,26,8,0,15,255 0 0,1
789,26,9,0,15,255 0 0,3
790,26,10,0,1,255 102 0,4
791,26,11,0,1,255 102 0,4
792,26,12,0,3,203 255 0,3
793,26,13,0,3,203 255 0,1
794,26,14,0,3,203 255 0,0
795,26,15,0,3,203 255 0,0
796,26,16,0,3,203 255 0,3
797,26,17,0,13,255 0 203,3
798,26,18,0,13,255 0 203,0
799,26,19,0,13,255 0 203,0
800,26,20,0,13,255 0 203,1
801,26,21,0,13,255 0 203,3
802,26,22,0,10,0 0 255,3
803,26,23,0,10,0 0 255,1
804,26,24,0,10,0 0 255,0
805,26,25,0,10,0 0 255,0
806,26,26,0,10,0 0 255,0
807,26,27,0,10,0 0 255,0
808,26,28,0,10,0 0 255,0
809,26,29,0,10,0 0 255,3
810,27,0,0,11,102 0 255,0
811,27,1,0,11,102 0 255,0
812,27,2,0,11,102 0 255,0
813,27,3,0,11,102 0 255,2
814,27,4,0,15,255 0 0,4
815,27,5,0,15,255 0 0,1
816,27,6,0,15,255 0 0,0
817,27,7,0,15,255 0 0,1
818,27,8,0,15,255 0 0,3
819,27,9,0,1,255 102 0,3
820,27,10,0,1,255 102 0,1
821,27,11,0,1,255 102 0,1
822,27,12,0,1,255 102 0,4
823,27,13,0,3,203 255 0,2
824,27,14,0,3,203 255 0,0
825,27,15,0,3,203 255 0,0
826,27,16,0,3,203 255 0,3
827,27,17,0,13,255 0 203,3
828,27,18,0,13,255 0 203,0
829,27,19,0,13,255 0 203,0
830,27,20,0,13,255 0 203,0
831,27,21,0,13,255 0 203,1
832,27,22,0,13,255 0 203,3
833,27,23,0,10,0 0 255,3
834,27,24,0,10,0 0 255,1
835,27,25,0,10,0 0 255,0
836,27,26,0,10,0 0 255,0
837,27,27,0,10,0 0 255,0
838,27,28,0,10,0 0 255,0
839,27,29,0,10,0 0 255,3
840,28,0,0,11,102 0 255,3
841,28,1,0,11,102 0 255,3
842,28,2,0,11,102 0 255,3
843,28,3,0,11,102 0 255,5
844,28,4,0,15,255 0 0,4
845,28,5,0,15,255 0 0,1
846,28,6,0,15,255 0 0,1
847,28,7,0,15,255 0 0,3
848,28,8,0,1,255 102 0,5
849,28,9,0,1,255 102 0,2
850,28,10,0,1,255 102 0,0
851,28,11,0,1,255 102 0,0
852,28,12,0,1,255 102 0,3
853,28,13,0,3,203 255 0,3
854,28,14,0,3,203 255 0,0
855,28,15,0,3,203 255 0,0
856,28,16,0,3,203 255 0,3
857,28,17,0,13,255 0 203,3
858,28,18,0,13,255 0 203,0
859,28,19,0,13,255 0 203,0
860,28,20,0,13,255 0 203,0
861,28,21,0,13,255 0 203,0
862,28,22,0,13,255 0 203,1
863,28,23,0,13,255 0 203,4
864,28,24,0,10,0 0 255,2
865,28,25,0,10,0 0 255,0
866,28,26,0,10,0 0 255,0
867,28,27,0,10,0 0 255,0
868,28,28,0,10,0 0 255,1
869,28,29,0,10,0 0 255,4
870,29,0,0,8,0 203 255,3
871,29,1,0,8,0 203 255,3
872,29,2,0,8,0 203 255,3
873,29,3,0,8,0 203 255,3
874,29,4,0,8,0 203 255,4
875,29,5,0,15,255 0 0,4
876,29,6,0,15,255 0 0,4
877,29,7,0,14,255 0 102,4
878,29,8,0,14,255 0 102,4
879,29,9,0,1,255 102 0,4
880,29,10,0,1,255 102 0,3
881,29,11,0,1,255 102 0,3
882,29,12,0,1,255 102 0,5
883,29,13,0,3,203 255 0,5
884,29,14,0,3,203 255 0,3
885,29,15,0,3,203 255 0,3
886,29,16,0,3,203 255 0,5
887,29,17,0,13,255 0 203,5
888,29,18,0,13,255 0 203,3
889,29,19,0,13,255 0 203,3
890,29,20,0,13,255 0 203,3
891,29,21,0,13,255 0 203,3
892,29,22,0,13,255 0 203,3
893,29,23,0,13,255 0 203,5
894,29,24,0,10,0 0 255,5
895,29,25,0,10,0 0 255,3
896,29,26,0,10,0 0 255,3
897,29,27,0,10,0 0 255,3
898,29,28,0,10,0 0 255,4
899,29,29,0,8,0 203 255,5
