id,x,y,z,grainId,colorRGB,energy
12674,5,3,24,22,102 0 255,0
12675,5,3,25,22,102 0 255,0
12676,5,3,26,22,102 0 255,0
12677,5,3,27,22,102 0 255,3
12678,5,3,28,22,102 0 255,9
12679,5,3,29,27,255 0 152,9
12680,5,3,30,27,255 0 152,3
12681,5,3,31,27,255 0 152,0
12682,5,3,32,27,255 0 152,0
12683,5,3,33,27,255 0 152,0
12684,5,3,34,27,255 0 152,0
12685,5,3,35,27,255 0 152,0
12686,5,3,36,27,255 0 152,0
12687,5,3,37,27,255 0 152,0
12688,5,3,38,27,255 0 152,0
12689,5,3,39,27,255 0 152,3
12690,5,3,40,27,255 0 152,9
12691,5,3,41,25,255 0 255,10
12692,5,3,42,25,255 0 255,3
12693,5,3,43,25,255 0 255,0
12694,5,3,44,25,255 0 255,0
12695,5,3,45,25,255 0 255,0
12696,5,3,46,25,255 0 255,0
12697,5,3,47,25,255 0 255,0
12698,5,3,48,25,255 0 255,9
12699,5,3,49,13,0 255 153,9
12700,5,4,0,13,0 255 153,0
12701,5,4,1,13,0 255 153,0
12702,5,4,2,13,0 255 153,0
12703,5,4,3,13,0 255 153,0
12704,5,4,4,13,0 255 153,3
12705,5,4,5,13,0 255 153,10
12706,5,4,6,7,153 255 0,8
12707,5,4,7,7,153 255 0,2
12708,5,4,8,7,153 255 0,0
12709,5,4,9,7,153 255 0,0
12710,5,4,10,7,153 255 0,1
12711,5,4,11,7,153 255 0,5
12712,5,4,12,7,153 255 0,12
12713,5,4,13,22,102 0 255,7
12714,5,4,14,22,102 0 255,2
12715,5,4,15,22,102 0 255,0
12716,5,4,16,22,102 0 255,0
12717,5,4,17,22,102 0 255,0
12718,5,4,18,22,102 0 255,0
12719,5,4,19,22,102 0 255,0
12720,5,4,20,22,102 0 255,0
12721,5,4,21,22,102 0 255,0
12722,5,4,22,22,102 0 255,0
12723,5,4,23,22,102 0 255,0
12724,5,4,24,22,102 0 255,0
12725,5,4,25,22,102 0 255,0
12726,5,4,26,22,102 0 255,3
12727,5,4,27,22,102 0 255,9
12728,5,4,28,27,255 0 152,9
12729,5,4,29,27,255 0 152,3
12730,5,4,30,27,255 0 152,0
12731,5,4,31,27,255 0 152,0
12732,5,4,32,27,255 0 152,0
12733,5,4,33,27,255 0 152,0
12734,5,4,34,27,255 0 152,0
12735,5,4,35,27,255 0 152,0
12736,5,4,36,27,255 0 152,0
12737,5,4,37,27,255 0 152,0
12738,5,4,38,27,255 0 152,3
12739,5,4,39,27,255 0 152,9
12740,5,4,40,25,255 0 255,13
12741,5,4,41,25,255 0 255,5
12742,5,4,42,25,255 0 255,0
12743,5,4,43,25,255 0 255,0
12744,5,4,44,25,255 0 255,0
12745,5,4,45,25,255 0 255,0
12746,5,4,46,25,255 0 255,0
12747,5,4,47,25,255 0 255,0
12748,5,4,48,25,255 0 255,9
12749,5,4,49,13,0 255 153,9
12750,5,5,0,13,0 255 153,0
12751,5,5,1,13,0 255 153,0
12752,5,5,2,13,0 255 153,0
12753,5,5,3,13,0 255 153,1
12754,5,5,4,13,0 255 153,7
12755,5,5,5,7,153 255 0,12
12756,5,5,6,7,153 255 0,4
12757,5,5,7,7,153 255 0,1
12758,5,5,8,7,153 255 0,0
12759,5,5,9,7,153 255 0,1
12760,5,5,10,7,153 255 0,4
12761,5,5,11,7,153 255 0,11
12762,5,5,12,22,102 0 255,8
12763,5,5,13,22,102 0 255,2
12764,5,5,14,22,102 0 255,0
12765,5,5,15,22,102 0 255,0
12766,5,5,16,22,102 0 255,0
12767,5,5,17,22,102 0 255,0
12768,5,5,18,22,102 0 255,0
12769,5,5,19,22,102 0 255,0
12770,5,5,20,22,102 0 255,0
12771,5,5,21,22,102 0 255,0
12772,5,5,22,22,102 0 255,0
12773,5,5,23,22,102 0 255,0
12774,5,5,24,22,102 0 255,0
12775,5,5,25,22,102 0 255,3
12776,5,5,26,22,102 0 255,9
12777,5,5,27,27,255 0 152,9
12778,5,5,28,27,255 0 152,3
12779,5,5,29,27,255 0 152,0
12780,5,5,30,27,255 0 152,0
12781,5,5,31,27,255 0 152,0
12782,5,5,32,27,255 0 152,0
12783,5,5,33,27,255 0 152,0
12784,5,5,34,27,255 0 152,0
12785,5,5,35,27,255 0 152,0
12786,5,5,36,27,255 0 152,0
12787,5,5,37,27,255 0 152,3
12788,5,5,38,27,255 0 152,9
12789,5,5,39,17,0 152 255,17
12790,5,5,40,25,255 0 255,10
12791,5,5,41,25,255 0 255,3
12792,5,5,42,25,255 0 255,0
12793,5,5,43,25,255 0 255,0
12794,5,5,44,25,255 0 255,0
12795,5,5,45,25,255 0 255,0
12796,5,5,46,25,255 0 255,0
12797,5,5,47,25,255 0 255,0
12798,5,5,48,25,255 0 255,9
12799,5,5,49,13,0 255 153,9
12800,5,6,0,13,0 255 153,0
12801,5,6,1,13,0 255 153,0
12802,5,6,2,13,0 255 153,1
12803,5,6,3,13,0 255 153,5
12804,5,6,4,13,0 255 153,13
12805,5,6,5,7,153 255 0,6
12806,5,6,6,7,153 255 0,1
12807,5,6,7,7,153 255 0,1
12808,5,6,8,7,153 255 0,2
12809,5,6,9,7,153 255 0,5
12810,5,6,10,7,153 255 0,10
12811,5,6,11,22,102 0 255,9
12812,5,6,12,22,102 0 255,3
12813,5,6,13,22,102 0 255,0
12814,5,6,14,22,102 0 255,0
12815,5,6,15,22,102 0 255,0
12816,5,6,16,22,102 0 255,0
12817,5,6,17,22,102 0 255,0
12818,5,6,18,22,102 0 255,0
12819,5,6,19,22,102 0 255,0
12820,5,6,20,22,102 0 255,0
12821,5,6,21,22,102 0 255,0
12822,5,6,22,22,102 0 255,0
12823,5,6,23,22,102 0 255,0
12824,5,6,24,22,102 0 255,3
12825,5,6,25,22,102 0 255,9
12826,5,6,26,27,255 0 152,9
12827,5,6,27,27,255 0 152,3
12828,5,6,28,27,255 0 152,0
12829,5,6,29,27,255 0 152,0
12830,5,6,30,27,255 0 152,0
12831,5,6,31,27,255 0 152,0
12832,5,6,32,27,255 0 152,0
12833,5,6,33,27,255 0 152,0
12834,5,6,34,27,255 0 152,0
12835,5,6,35,27,255 0 152,0
12836,5,6,36,27,255 0 152,3
12837,5,6,37,27,255 0 152,9
12838,5,6,38,17,0 152 255,12
12839,5,6,39,17,0 152 255,12
12840,5,6,40,25,255 0 255,9
12841,5,6,41,25,255 0 255,3
12842,5,6,42,25,255 0 255,0
12843,5,6,43,25,255 0 255,0
12844,5,6,44,25,255 0 255,0
12845,5,6,45,25,255 0 255,0
12846,5,6,46,25,255 0 255,0
12847,5,6,47,25,255 0 255,0
12848,5,6,48,25,255 0 255,9
12849,5,6,49,13,0 255 153,9
12850,5,7,0,13,0 255 153,0
12851,5,7,1,13,0 255 153,1
12852,5,7,2,13,0 255 153,5
12853,5,7,3,13,0 255 153,12
12854,5,7,4,7,153 255 0,7
12855,5,7,5,7,153 255 0,2
12856,5,7,6,7,153 255 0,1
12857,5,7,7,7,153 255 0,3
12858,5,7,8,7,153 255 0,6
12859,5,7,9,7,153 255 0,11
12860,5,7,10,22,102 0 255,10
12861,5,7,11,22,102 0 255,4
12862,5,7,12,22,102 0 255,1
12863,5,7,13,22,102 0 255,0
12864,5,7,14,22,102 0 255,0
12865,5,7,15,22,102 0 255,0
12866,5,7,16,22,102 0 255,0
12867,5,7,17,22,102 0 255,0
12868,5,7,18,22,102 0 255,0
12869,5,7,19,22,102 0 255,0
12870,5,7,20,22,102 0 255,0
12871,5,7,21,22,102 0 255,0
12872,5,7,22,22,102 0 255,0
12873,5,7,23,22,102 0 255,3
12874,5,7,24,22,102 0 255,9
12875,5,7,25,27,255 0 152,9
12876,5,7,26,27,255 0 152,3
12877,5,7,27,27,255 0 152,0
12878,5,7,28,27,255 0 152,0
12879,5,7,29,27,255 0 152,0
12880,5,7,30,27,255 0 152,0
12881,5,7,31,27,255 0 152,0
12882,5,7,32,27,255 0 152,0
12883,5,7,33,27,255 0 152,0
12884,5,7,34,27,255 0 152,0
12885,5,7,35,27,255 0 152,3
12886,5,7,36,27,255 0 152,9
12887,5,7,37,17,0 152 255,9
12888,5,7,38,17,0 152 255,6
12889,5,7,39,17,0 152 255,9
12890,5,7,40,25,255 0 255,9
12891,5,7,41,25,255 0 255,3
12892,5,7,42,25,255 0 255,0
12893,5,7,43,25,255 0 255,0
12894,5,7,44,25,255 0 255,0
12895,5,7,45,25,255 0 255,0
12896,5,7,46,25,255 0 255,0
12897,5,7,47,25,255 0 255,0
12898,5,7,48,25,255 0 255,9
12899,5,7,49,13,0 255 153,9
12900,5,8,0,13,0 255 153,1
12901,5,8,1,13,0 255 153,5
12902,5,8,2,13,0 255 153,12
12903,5,8,3,7,153 255 0,7
12904,5,8,4,7,153 255 0,2
12905,5,8,5,7,153 255 0,1
12906,5,8,6,7,153 255 0,4
12907,5,8,7,7,153 255 0,8
12908,5,8,8,7,153 255 0,13
12909,5,8,9,22,102 0 255,9
12910,5,8,10,22,102 0 255,4
12911,5,8,11,22,102 0 255,1
12912,5,8,12,22,102 0 255,0
12913,5,8,13,22,102 0 255,0
12914,5,8,14,22,102 0 255,0
12915,5,8,15,22,102 0 255,0
12916,5,8,16,22,102 0 255,0
12917,5,8,17,22,102 0 255,0
12918,5,8,18,22,102 0 255,0
12919,5,8,19,22,102 0 255,0
12920,5,8,20,22,102 0 255,0
12921,5,8,21,22,102 0 255,0
12922,5,8,22,22,102 0 255,3
12923,5,8,23,22,102 0 255,9
12924,5,8,24,27,255 0 152,9
12925,5,8,25,27,255 0 152,3
12926,5,8,26,27,255 0 152,0
12927,5,8,27,27,255 0 152,0
12928,5,8,28,27,255 0 152,0
12929,5,8,29,27,255 0 152,0
12930,5,8,30,27,255 0 152,0
12931,5,8,31,27,255 0 152,0
12932,5,8,32,27,255 0 152,0
12933,5,8,33,27,255 0 152,0
12934,5,8,34,27,255 0 152,3
12935,5,8,35,27,255 0 152,9
12936,5,8,36,17,0 152 255,9
12937,5,8,37,17,0 152 255,3
12938,5,8,38,17,0 152 255,3
12939,5,8,39,17,0 152 255,9
12940,5,8,40,25,255 0 255,9
12941,5,8,41,25,255 0 255,3
12942,5,8,42,25,255 0 255,0
12943,5,8,43,25,255 0 255,0
12944,5,8,44,25,255 0 255,0
12945,5,8,45,25,255 0 255,0
12946,5,8,46,25,255 0 255,0
12947,5,8,47,25,255 0 255,0
12948,5,8,48,25,255 0 255,7
12949,5,8,49,13,0 255 153,11
12950,5,9,0,13,0 255 153,5
12951,5,9,1,13,0 255 153,11
12952,5,9,2,7,153 255 0,8
12953,5,9,3,7,153 255 0,2
12954,5,9,4,7,153 255 0,1
12955,5,9,5,7,153 255 0,4
12956,5,9,6,7,153 255 0,10
12957,5,9,7,22,102 0 255,12
12958,5,9,8,22,102 0 255,7
12959,5,9,9,22,102 0 255,4
12960,5,9,10,22,102 0 255,1
12961,5,9,11,22,102 0 255,0
12962,5,9,12,22,102 0 255,0
12963,5,9,13,22,102 0 255,0
12964,5,9,14,22,102 0 255,0
12965,5,9,15,22,102 0 255,0
12966,5,9,16,22,102 0 255,0
12967,5,9,17,22,102 0 255,0
12968,5,9,18,22,102 0 255,0
12969,5,9,19,22,102 0 255,0
12970,5,9,20,22,102 0 255,0
12971,5,9,21,22,102 0 255,3
12972,5,9,22,22,102 0 255,9
12973,5,9,23,27,255 0 152,9
12974,5,9,24,27,255 0 152,3
12975,5,9,25,27,255 0 152,0
12976,5,9,26,27,255 0 152,0
12977,5,9,27,27,255 0 152,0
12978,5,9,28,27,255 0 152,0
12979,5,9,29,27,255 0 152,0
12980,5,9,30,27,255 0 152,0
12981,5,9,31,27,255 0 152,0
12982,5,9,32,27,255 0 152,0
12983,5,9,33,27,255 0 152,3
12984,5,9,34,27,255 0 152,9
12985,5,9,35,17,0 152 255,9
12986,5,9,36,17,0 152 255,3
12987,5,9,37,17,0 152 255,0
12988,5,9,38,17,0 152 255,3
12989,5,9,39,17,0 152 255,9
12990,5,9,40,25,255 0 255,9
12991,5,9,41,25,255 0 255,3
12992,5,9,42,25,255 0 255,0
12993,5,9,43,25,255 0 255,0
12994,5,9,44,25,255 0 255,0
12995,5,9,45,25,255 0 255,0
12996,5,9,46,25,255 0 255,0
12997,5,9,47,25,255 0 255,0
12998,5,9,48,25,255 0 255,4
12999,5,9,49,25,255 0 255,13
13000,5,10,0,13,0 255 153,14
13001,5,10,1,7,153 255 0,16
13002,5,10,2,7,153 255 0,8
13003,5,10,3,7,153 255 0,3
13004,5,10,4,7,153 255 0,5
13005,5,10,5,7,153 255 0,11
13006,5,10,6,22,102 0 255,9
13007,5,10,7,22,102 0 255,5
13008,5,10,8,22,102 0 255,2
13009,5,10,9,22,102 0 255,1
13010,5,10,10,22,102 0 255,0
13011,5,10,11,22,102 0 255,0
13012,5,10,12,22,102 0 255,0
13013,5,10,13,22,102 0 255,0
13014,5,10,14,22,102 0 255,0
13015,5,10,15,22,102 0 255,0
13016,5,10,16,22,102 0 255,0
13017,5,10,17,22,102 0 255,0
13018,5,10,18,22,102 0 255,0
13019,5,10,19,22,102 0 255,0
13020,5,10,20,22,102 0 255,3
13021,5,10,21,22,102 0 255,9
13022,5,10,22,27,255 0 152,9
13023,5,10,23,27,255 0 152,3
13024,5,10,24,27,255 0 152,0
13025,5,10,25,27,255 0 152,0
13026,5,10,26,27,255 0 152,0
13027,5,10,27,27,255 0 152,0
13028,5,10,28,27,255 0 152,0
13029,5,10,29,27,255 0 152,0
13030,5,10,30,27,255 0 152,0
13031,5,10,31,27,255 0 152,0
13032,5,10,32,27,255 0 152,3
13033,5,10,33,27,255 0 152,9
13034,5,10,34,17,0 152 255,9
13035,5,10,35,17,0 152 255,3
13036,5,10,36,17,0 152 255,0
13037,5,10,37,17,0 152 255,0
13038,5,10,38,17,0 152 255,3
13039,5,10,39,17,0 152 255,9
13040,5,10,40,25,255 0 255,9
13041,5,10,41,25,255 0 255,3
13042,5,10,42,25,255 0 255,0
13043,5,10,43,25,255 0 255,0
13044,5,10,44,25,255 0 255,0
13045,5,10,45,25,255 0 255,0
13046,5,10,46,25,255 0 255,0
13047,5,10,47,25,255 0 255,0
13048,5,10,48,25,255 0 255,1
13049,5,10,49,25,255 0 255,10
13050,5,11,0,8,101 255 0,9
13051,5,11,1,8,101 255 0,10
13052,5,11,2,8,101 255 0,13
13053,5,11,3,7,153 255 0,12
13054,5,11,4,7,153 255 0,14
13055,5,11,5,22,102 0 255,9
13056,5,11,6,22,102 0 255,3
13057,5,11,7,22,102 0 255,1
13058,5,11,8,22,102 0 255,0
13059,5,11,9,22,102 0 255,0
13060,5,11,10,22,102 0 255,0
13061,5,11,11,22,102 0 255,0
13062,5,11,12,22,102 0 255,0
13063,5,11,13,22,102 0 255,0
13064,5,11,14,22,102 0 255,0
13065,5,11,15,22,102 0 255,0
13066,5,11,16,22,102 0 255,0
13067,5,11,17,22,102 0 255,0
13068,5,11,18,22,102 0 255,0
13069,5,11,19,22,102 0 255,3
13070,5,11,20,22,102 0 255,9
13071,5,11,21,27,255 0 152,9
13072,5,11,22,27,255 0 152,3
13073,5,11,23,27,255 0 152,0
13074,5,11,24,27,255 0 152,0
13075,5,11,25,27,255 0 152,0
13076,5,11,26,27,255 0 152,0
13077,5,11,27,27,255 0 152,0
13078,5,11,28,27,255 0 152,0
13079,5,11,29,27,255 0 152,0
13080,5,11,30,27,255 0 152,0
13081,5,11,31,27,255 0 152,3
13082,5,11,32,27,255 0 152,9
13083,5,11,33,17,0 152 255,9
13084,5,11,34,17,0 152 255,3
13085,5,11,35,17,0 152 255,0
13086,5,11,36,17,0 152 255,0
13087,5,11,37,17,0 152 255,0
13088,5,11,38,17,0 152 255,3
13089,5,11,39,17,0 152 255,9
13090,5,11,40,25,255 0 255,9
13091,5,11,41,25,255 0 255,3
13092,5,11,42,25,255 0 255,0
13093,5,11,43,25,255 0 255,0
13094,5,11,44,25,255 0 255,0
13095,5,11,45,25,255 0 255,0
13096,5,11,46,25,255 0 255,0
13097,5,11,47,25,255 0 255,0
13098,5,11,48,25,255 0 255,3
13099,5,11,49,25,255 0 255,12
13100,5,12,0,8,101 255 0,0
13101,5,12,1,8,101 255 0,1
13102,5,12,2,8,101 255 0,4
13103,5,12,3,8,101 255 0,9
13104,5,12,4,22,102 0 255,15
13105,5,12,5,22,102 0 255,6
13106,5,12,6,22,102 0 255,0
13107,5,12,7,22,102 0 255,0
13108,5,12,8,22,102 0 255,0
13109,5,12,9,22,102 0 255,0
13110,5,12,10,22,102 0 255,0
13111,5,12,11,22,102 0 255,0
13112,5,12,12,22,102 0 255,0
13113,5,12,13,22,102 0 255,0
13114,5,12,14,22,102 0 255,0
13115,5,12,15,22,102 0 255,0
13116,5,12,16,22,102 0 255,0
13117,5,12,17,22,102 0 255,0
13118,5,12,18,22,102 0 255,3
13119,5,12,19,22,102 0 255,9
13120,5,12,20,27,255 0 152,9
13121,5,12,21,27,255 0 152,3
13122,5,12,22,27,255 0 152,0
13123,5,12,23,27,255 0 152,0
13124,5,12,24,27,255 0 152,0
13125,5,12,25,27,255 0 152,0
13126,5,12,26,27,255 0 152,0
13127,5,12,27,27,255 0 152,0
13128,5,12,28,27,255 0 152,0
13129,5,12,29,27,255 0 152,0
13130,5,12,30,27,255 0 152,3
13131,5,12,31,27,255 0 152,9
13132,5,12,32,17,0 152 255,9
13133,5,12,33,17,0 152 255,3
13134,5,12,34,17,0 152 255,0
13135,5,12,35,17,0 152 255,0
13136,5,12,36,17,0 152 255,0
13137,5,12,37,17,0 152 255,0
13138,5,12,38,17,0 152 255,3
13139,5,12,39,17,0 152 255,9
13140,5,12,40,25,255 0 255,9
13141,5,12,41,25,255 0 255,3
13142,5,12,42,25,255 0 255,0
13143,5,12,43,25,255 0 255,0
13144,5,12,44,25,255 0 255,0
13145,5,12,45,25,255 0 255,0
13146,5,12,46,25,255 0 255,0
13147,5,12,47,25,255 0 255,0
13148,5,12,48,25,255 0 255,6
13149,5,12,49,8,101 255 0,12
13150,5,13,0,8,101 255 0,0
13151,5,13,1,8,101 255 0,0
13152,5,13,2,8,101 255 0,0
13153,5,13,3,8,101 255 0,2
13154,5,13,4,8,101 255 0,8
13155,5,13,5,22,102 0 255,10
13156,5,13,6,22,102 0 255,3
13157,5,13,7,22,102 0 255,0
13158,5,13,8,22,102 0 255,0
13159,5,13,9,22,102 0 255,0
13160,5,13,10,22,102 0 255,0
13161,5,13,11,22,102 0 255,0
13162,5,13,12,22,102 0 255,0
13163,5,13,13,22,102 0 255,0
13164,5,13,14,22,102 0 255,0
13165,5,13,15,22,102 0 255,0
13166,5,13,16,22,102 0 255,0
13167,5,13,17,22,102 0 255,3
13168,5,13,18,22,102 0 255,9
13169,5,13,19,27,255 0 152,9
13170,5,13,20,27,255 0 152,3
13171,5,13,21,27,255 0 152,0
13172,5,13,22,27,255 0 152,0
13173,5,13,23,27,255 0 152,0
13174,5,13,24,27,255 0 152,0
13175,5,13,25,27,255 0 152,0
13176,5,13,26,27,255 0 152,0
13177,5,13,27,27,255 0 152,0
13178,5,13,28,27,255 0 152,0
13179,5,13,29,27,255 0 152,3
13180,5,13,30,27,255 0 152,9
13181,5,13,31,17,0 152 255,9
13182,5,13,32,17,0 152 255,3
13183,5,13,33,17,0 152 255,0
13184,5,13,34,17,0 152 255,0
13185,5,13,35,17,0 152 255,0
13186,5,13,36,17,0 152 255,0
13187,5,13,37,17,0 152 255,0
13188,5,13,38,17,0 152 255,3
13189,5,13,39,17,0 152 255,9
13190,5,13,40,25,255 0 255,9
13191,5,13,41,25,255 0 255,3
13192,5,13,42,25,255 0 255,0
13193,5,13,43,25,255 0 255,0
13194,5,13,44,25,255 0 255,0
13195,5,13,45,25,255 0 255,0
13196,5,13,46,25,255 0 255,0
13197,5,13,47,25,255 0 255,0
13198,5,13,48,25,255 0 255,9
13199,5,13,49,8,101 255 0,9
13200,5,14,0,8,101 255 0,0
13201,5,14,1,8,101 255 0,0
13202,5,14,2,8,101 255 0,0
13203,5,14,3,8,101 255 0,0
13204,5,14,4,8,101 255 0,3
13205,5,14,5,8,101 255 0,12
13206,5,14,6,22,102 0 255,9
13207,5,14,7,22,102 0 255,3
13208,5,14,8,22,102 0 255,0
13209,5,14,9,22,102 0 255,0
13210,5,14,10,22,102 0 255,0
13211,5,14,11,22,102 0 255,0
13212,5,14,12,22,102 0 255,0
13213,5,14,13,22,102 0 255,0
13214,5,14,14,22,102 0 255,0
13215,5,14,15,22,102 0 255,1
13216,5,14,16,22,102 0 255,4
13217,5,14,17,22,102 0 255,10
13218,5,14,18,27,255 0 152,9
13219,5,14,19,27,255 0 152,3
13220,5,14,20,27,255 0 152,0
13221,5,14,21,27,255 0 152,0
13222,5,14,22,27,255 0 152,0
13223,5,14,23,27,255 0 152,0
13224,5,14,24,27,255 0 152,0
13225,5,14,25,27,255 0 152,0
13226,5,14,26,27,255 0 152,0
13227,5,14,27,27,255 0 152,0
13228,5,14,28,27,255 0 152,3
13229,5,14,29,27,255 0 152,9
13230,5,14,30,17,0 152 255,9
13231,5,14,31,17,0 152 255,3
13232,5,14,32,17,0 152 255,0
13233,5,14,33,17,0 152 255,0
13234,5,14,34,17,0 152 255,0
13235,5,14,35,17,0 152 255,0
13236,5,14,36,17,0 152 255,0
13237,5,14,37,17,0 152 255,0
13238,5,14,38,17,0 152 255,3
13239,5,14,39,17,0 152 255,9
13240,5,14,40,25,255 0 255,9
13241,5,14,41,25,255 0 255,3
13242,5,14,42,25,255 0 255,0
13243,5,14,43,25,255 0 255,0
13244,5,14,44,25,255 0 255,0
13245,5,14,45,25,255 0 255,0
13246,5,14,46,25,255 0 255,0
13247,5,14,47,25,255 0 255,0
13248,5,14,48,25,255 0 255,9
13249,5,14,49,8,101 255 0,9
13250,5,15,0,8,101 255 0,0
13251,5,15,1,8,101 255 0,0
13252,5,15,2,8,101 255 0,0
13253,5,15,3,8,101 255 0,0
13254,5,15,4,8,101 255 0,3
13255,5,15,5,8,101 255 0,12
13256,5,15,6,24,204 0 255,15
13257,5,15,7,22,102 0 255,12
13258,5,15,8,22,102 0 255,9
13259,5,15,9,22,102 0 255,9
13260,5,15,10,22,102 0 255,9
13261,5,15,11,22,102 0 255,9
13262,5,15,12,22,102 0 255,9
13263,5,15,13,22,102 0 255,9
13264,5,15,14,22,102 0 255,9
13265,5,15,15,22,102 0 255,10
13266,5,15,16,22,102 0 255,13
13267,5,15,17,27,255 0 152,8
13268,5,15,18,27,255 0 152,3
13269,5,15,19,27,255 0 152,0
13270,5,15,20,27,255 0 152,0
13271,5,15,21,27,255 0 152,0
13272,5,15,22,27,255 0 152,0
13273,5,15,23,27,255 0 152,0
13274,5,15,24,27,255 0 152,0
13275,5,15,25,27,255 0 152,0
13276,5,15,26,27,255 0 152,0
13277,5,15,27,27,255 0 152,3
13278,5,15,28,27,255 0 152,9
13279,5,15,29,17,0 152 255,9
13280,5,15,30,17,0 152 255,3
13281,5,15,31,17,0 152 255,0
13282,5,15,32,17,0 152 255,0
13283,5,15,33,17,0 152 255,0
13284,5,15,34,17,0 152 255,0
13285,5,15,35,17,0 152 255,0
13286,5,15,36,17,0 152 255,0
13287,5,15,37,17,0 152 255,0
13288,5,15,38,17,0 152 255,3
13289,5,15,39,17,0 152 255,10
13290,5,15,40,25,255 0 255,10
13291,5,15,41,25,255 0 255,5
13292,5,15,42,25,255 0 255,3
13293,5,15,43,25,255 0 255,3
13294,5,15,44,25,255 0 255,3
13295,5,15,45,25,255 0 255,3
13296,5,15,46,25,255 0 255,3
13297,5,15,47,25,255 0 255,3
13298,5,15,48,25,255 0 255,11
13299,5,15,49,8,101 255 0,9
13300,5,16,0,8,101 255 0,0
13301,5,16,1,8,101 255 0,0
13302,5,16,2,8,101 255 0,0
13303,5,16,3,8,101 255 0,3
13304,5,16,4,8,101 255 0,9
13305,5,16,5,24,204 0 255,9
13306,5,16,6,24,204 0 255,6
13307,5,16,7,24,204 0 255,12
13308,5,16,8,27,255 0 152,15
13309,5,16,9,27,255 0 152,9
13310,5,16,10,27,255 0 152,9
13311,5,16,11,27,255 0 152,9
13312,5,16,12,27,255 0 152,9
13313,5,16,13,27,255 0 152,9
13314,5,16,14,27,255 0 152,9
13315,5,16,15,27,255 0 152,8
13316,5,16,16,27,255 0 152,5
13317,5,16,17,27,255 0 152,2
13318,5,16,18,27,255 0 152,0
13319,5,16,19,27,255 0 152,0
13320,5,16,20,27,255 0 152,0
13321,5,16,21,27,255 0 152,0
13322,5,16,22,27,255 0 152,0
13323,5,16,23,27,255 0 152,0
13324,5,16,24,27,255 0 152,0
13325,5,16,25,27,255 0 152,0
13326,5,16,26,27,255 0 152,3
13327,5,16,27,27,255 0 152,9
13328,5,16,28,17,0 152 255,9
13329,5,16,29,17,0 152 255,3
13330,5,16,30,17,0 152 255,0
13331,5,16,31,17,0 152 255,0
13332,5,16,32,17,0 152 255,0
13333,5,16,33,17,0 152 255,0
13334,5,16,34,17,0 152 255,0
13335,5,16,35,17,0 152 255,0
13336,5,16,36,17,0 152 255,0
13337,5,16,37,17,0 152 255,0
13338,5,16,38,17,0 152 255,5
13339,5,16,39,17,0 152 255,13
13340,5,16,40,25,255 0 255,13
13341,5,16,41,25,255 0 255,10
13342,5,16,42,25,255 0 255,9
13343,5,16,43,25,255 0 255,9
13344,5,16,44,25,255 0 255,9
13345,5,16,45,25,255 0 255,9
13346,5,16,46,25,255 0 255,9
13347,5,16,47,25,255 0 255,9
13348,5,16,48,25,255 0 255,15
13349,5,16,49,8,101 255 0,9
13350,5,17,0,8,101 255 0,0
13351,5,17,1,8,101 255 0,0
13352,5,17,2,8,101 255 0,3
13353,5,17,3,8,101 255 0,9
13354,5,17,4,24,204 0 255,9
13355,5,17,5,24,204 0 255,3
13356,5,17,6,24,204 0 255,0
13357,5,17,7,24,204 0 255,9
13358,5,17,8,27,255 0 152,9
13359,5,17,9,27,255 0 152,0
13360,5,17,10,27,255 0 152,0
13361,5,17,11,27,255 0 152,0
13362,5,17,12,27,255 0 152,0
13363,5,17,13,27,255 0 152,0
13364,5,17,14,27,255 0 152,0
13365,5,17,15,27,255 0 152,0
13366,5,17,16,27,255 0 152,0
13367,5,17,17,27,255 0 152,0
13368,5,17,18,27,255 0 152,0
13369,5,17,19,27,255 0 152,0
13370,5,17,20,27,255 0 152,0
13371,5,17,21,27,255 0 152,0
13372,5,17,22,27,255 0 152,0
13373,5,17,23,27,255 0 152,0
13374,5,17,24,27,255 0 152,0
13375,5,17,25,27,255 0 152,3
13376,5,17,26,27,255 0 152,9
13377,5,17,27,17,0 152 255,9
13378,5,17,28,17,0 152 255,3
13379,5,17,29,17,0 152 255,0
13380,5,17,30,17,0 152 255,0
13381,5,17,31,17,0 152 255,0
13382,5,17,32,17,0 152 255,0
13383,5,17,33,17,0 152 255,0
13384,5,17,34,17,0 152 255,0
13385,5,17,35,17,0 152 255,0
13386,5,17,36,17,0 152 255,0
13387,5,17,37,17,0 152 255,3
13388,5,17,38,17,0 152 255,10
13389,5,17,39,14,0 255 203,13
13390,5,17,40,14,0 255 203,10
13391,5,17,41,14,0 255 203,9
13392,5,17,42,14,0 255 203,9
13393,5,17,43,14,0 255 203,9
13394,5,17,44,14,0 255 203,9
13395,5,17,45,14,0 255 203,9
13396,5,17,46,14,0 255 203,9
13397,5,17,47,14,0 255 203,9
13398,5,17,48,14,0 255 203,15
13399,5,17,49,8,101 255 0,9
13400,5,18,0,8,101 255 0,0
13401,5,18,1,8,101 255 0,3
13402,5,18,2,8,101 255 0,9
13403,5,18,3,24,204 0 255,9
13404,5,18,4,24,204 0 255,3
13405,5,18,5,24,204 0 255,0
13406,5,18,6,24,204 0 255,0
13407,5,18,7,24,204 0 255,9
13408,5,18,8,27,255 0 152,9
